region,period,date,rowCount,meanRRP,minRRP,maxRRP,p05RRP,p25RRP,p50RRP,p75RRP,p90RRP,p95RRP,meanDemand,minDemand,maxDemand,negativeRRPCount,stdRRP,volatilityRRP,expectedRowCount,missingRowCount,coveragePct,qualityScore,hourCount,hourCoveragePct,peakHour,peakHourRRP,offPeakMeanRRP,hoursAboveP95
NSW,202104,2021-04-29,48,94.422917,34.91,289.25,36.162,50.2075,59.26,126.82,201.236,243.312,7529.6825,6300.09,9269.29,0,67.864882,254.34,1152,1104,4.166667,4.166667,24,100.0,18,280.935,74.658889,1
NSW,202104,2021-04-30,48,55.318125,34.98,181.76,35.7235,39.01,44.905,62.345,70.4,103.4265,7534.995208,6348.62,8971.47,0,26.55375,146.78,1152,1104,4.166667,4.166667,24,100.0,07,141.42,46.053889,1
NSW,202105,2021-05-01,47,38.369787,27.32,65.18,32.548,35.15,35.56,38.83,45.4,59.181,6982.409574,6128.27,8480.7,0,7.632384,37.86,1152,1105,4.079861,4.079861,24,100.0,18,63.225,35.568333,1
NSW,202105,2021-05-02,48,41.471875,19.55,84.2,21.4185,34.7425,35.71,49.1475,61.477,66.5825,6862.998958,5913.87,8624.54,0,14.826346,64.65,1152,1104,4.166667,4.166667,24,100.0,07,72.465,37.502778,2
NSW,202105,2021-05-03,48,47.605,32.58,90.18,34.0405,38.5625,45.34,52.9825,66.72,67.6185,7393.829375,6017.43,9347.04,0,11.726443,57.6,1152,1104,4.166667,4.166667,24,100.0,18,72.345,45.581667,1
NSW,202105,2021-05-04,48,55.013542,34.05,194.92,35.002,40.3075,49.635,57.6225,72.312,96.6465,8064.569375,6077.36,9962.77,0,27.246603,160.87,1152,1104,4.166667,4.166667,24,100.0,18,126.665,40.228333,1
NSW,202105,2021-05-05,48,40.976667,27.16,65.99,29.557,34.46,37.76,49.1625,56.34,58.435,8018.90375,6265.28,9752.39,0,9.679318,38.83,1152,1104,4.166667,4.166667,24,100.0,09,57.655,33.261111,0
NSW,202105,2021-05-06,48,59.759167,24.42,296.59,29.6205,34.315,36.17,52.245,103.988,184.4205,7883.587708,6243.58,9488.34,0,57.9114,272.17,1152,1104,4.166667,4.166667,24,100.0,18,284.045,36.327222,1
NSW,202105,2021-05-07,48,75.280625,32.12,299.99,34.115,39.045,45.835,80.2125,151.046,213.8525,7619.017292,6186.49,9106.28,0,64.380502,267.87,1152,1104,4.166667,4.166667,24,100.0,18,298.98,53.037778,1
NSW,202105,2021-05-08,48,53.990625,24.71,120.11,31.7695,40.315,51.075,59.66,79.939,90.696,7011.198333,6117.31,8399.3,0,19.630941,95.4,1152,1104,4.166667,4.166667,24,100.0,18,98.245,52.026667,1
NSW,202105,2021-05-09,48,44.28375,34.55,96.24,34.9995,37.795,39.915,47.395,54.868,64.802,6992.009583,5848.51,8544.05,0,11.496218,61.69,1152,1104,4.166667,4.166667,24,100.0,18,82.845,39.952778,2
NSW,202105,2021-05-10,48,50.838125,30.79,275.87,32.681,35.96,38.355,49.4225,63.338,88.518,7435.84625,6010.84,9325.57,0,39.482561,245.08,1152,1104,4.166667,4.166667,24,100.0,18,187.465,39.501667,2
NSW,202105,2021-05-11,48,63.4625,34.9,299.99,36.0925,41.1175,47.01,53.8225,104.124,145.57,7801.801667,6249.63,9666.28,0,54.807378,265.09,1152,1104,4.166667,4.166667,24,100.0,18,299.9,45.308889,1
NSW,202105,2021-05-12,48,123.905208,35.18,2679.49,35.769,39.5075,44.305,81.18,145.518,221.169,7725.154583,6365.96,9070.86,0,376.779506,2644.31,1152,1104,4.166667,4.166667,24,100.0,18,1482.985,58.052222,1
NSW,202105,2021-05-13,48,45.528958,30.58,72.59,34.5135,36.7375,41.845,51.3875,61.505,67.6825,7623.5125,6405.76,9334.42,0,10.707581,42.01,1152,1104,4.166667,4.166667,24,100.0,18,69.925,42.681667,1
NSW,202105,2021-05-14,48,39.986458,6.95,100.52,11.8605,31.9225,35.665,51.705,66.581,71.5835,7562.889792,6190.86,9484.6,0,18.848004,93.57,1152,1104,4.166667,4.166667,24,100.0,18,83.96,30.608889,1
NSW,202105,2021-05-15,48,44.953333,19.74,188.34,22.4565,31.1375,35.075,48.0875,57.287,115.3315,7639.674375,6251.87,9734.25,0,31.680929,168.6,1152,1104,4.166667,4.166667,24,100.0,17,157.805,34.267222,2
NSW,202105,2021-05-16,48,43.60625,18.65,134.15,27.0615,36.1425,38.28,46.795,62.397,65.061,7606.009583,5901.41,10033.97,0,17.452085,115.5,1152,1104,4.166667,4.166667,24,100.0,18,102.42,40.466667,1
NSW,202105,2021-05-17,48,237.709792,34.41,5844.37,35.1845,35.9425,45.545,136.95,228.993,739.636,8229.709375,6468.75,10318.34,0,837.520471,5809.96,1152,1104,4.166667,4.166667,24,100.0,18,3372.415,50.397778,1
NSW,202105,2021-05-18,48,442.323542,35.71,7491.91,37.072,42.7775,56.82,102.7675,289.63,2440.886,8403.256042,6978.83,10205.45,0,1411.349192,7456.2,1152,1104,4.166667,4.166667,24,100.0,18,6767.345,58.412222,1
NSW,202105,2021-05-19,48,76.428333,30.5,286.98,33.152,36.435,44.49,77.2725,182.254,234.775,8423.095833,6915.2,10560.28,0,67.491191,256.48,1152,1104,4.166667,4.166667,24,100.0,17,218.5,44.44,0
NSW,202105,2021-05-20,48,83.174792,33.05,242.63,35.2725,39.6725,64.885,108.8025,182.392,203.0745,8316.143542,6759.5,9977.28,0,56.124304,209.58,1152,1104,4.166667,4.166667,24,100.0,21,211.83,48.8,1
NSW,202105,2021-05-21,48,349.04,37.66,7651.8,39.431,52.24,60.015,94.805,230.771,275.448,8671.153542,6811.08,10150.53,0,1293.979148,7614.14,1152,1104,4.166667,4.166667,24,100.0,17,6431.825,59.299444,1
NSW,202105,2021-05-22,48,73.833958,27.39,299.93,30.829,35.5275,47.865,66.0025,161.317,252.88,7751.727708,6276.7,9428.12,0,67.051699,272.54,1152,1104,4.166667,4.166667,24,100.0,18,279.075,47.800556,1
NSW,202105,2021-05-23,48,57.016042,34.03,299.99,35.1435,35.55,37.925,43.365,98.11,153.758,7569.755417,6417.77,9550.58,0,49.690718,265.96,1152,1104,4.166667,4.166667,24,100.0,18,230.185,37.248889,2
NSW,202105,2021-05-24,48,104.8425,33.75,2495.51,34.4665,36.4725,39.645,57.6225,84.535,120.131,8157.531458,6379.2,10219.88,0,351.176659,2461.76,1152,1104,4.166667,4.166667,24,100.0,18,1288.985,37.363333,2
NSW,202105,2021-05-25,48,369.102917,8.02,6847.66,30.194,35.5125,42.7,132.715,262.425,1754.705,7930.424583,6550.11,9485.16,0,1196.555811,6839.64,1152,1104,4.166667,4.166667,24,100.0,17,4694.705,71.883333,2
NSW,202105,2021-05-26,48,80.781667,26.7,294.46,31.032,40.83,58.525,78.1075,186.278,242.7445,7829.659792,6346.88,9863.64,0,66.207883,267.76,1152,1104,4.166667,4.166667,24,100.0,17,262.515,71.273889,2
NSW,202105,2021-05-27,48,96.025417,34.09,347.55,37.939,45.8825,62.735,112.0875,199.042,266.6825,8270.106042,6712.57,10471.17,0,75.141621,313.46,1152,1104,4.166667,4.166667,24,100.0,06,328.065,100.69,1
NSW,202105,2021-05-28,48,167.97,36.75,2449.77,38.78,42.8825,57.63,98.7675,163.869,269.9585,8467.739792,6806.37,10437.0,0,439.227204,2413.02,1152,1104,4.166667,4.166667,24,100.0,07,1282.415,64.002222,2
NSW,202105,2021-05-29,48,140.611042,39.91,948.13,52.143,62.1425,76.505,186.1825,284.594,298.0175,8417.136042,6961.12,10246.4,0,147.164001,908.22,1152,1104,4.166667,4.166667,24,100.0,17,565.965,103.864444,2
NSW,202105,2021-05-30,48,272.358542,41.48,2541.84,42.3615,58.39,71.66,99.4775,290.466,2241.439,8094.964583,6660.52,10142.38,0,628.987004,2500.36,1152,1104,4.166667,4.166667,24,100.0,17,2516.565,83.845,1
NSW,202105,2021-05-31,48,222.558333,38.98,3385.07,49.96,65.2775,98.54,222.9425,334.802,367.416,8479.210833,6745.06,10588.39,0,490.172016,3346.09,1152,1104,4.166667,4.166667,24,100.0,17,1761.855,105.202222,2
NSW,202106,2021-06-01,47,340.659574,45.83,2604.75,52.127,72.975,132.58,231.73,378.896,2289.647,8736.215745,6958.07,10555.17,0,644.793553,2558.92,1152,1105,4.079861,4.079861,24,100.0,18,2458.975,120.962222,1
NSW,202106,2021-06-02,48,210.92,50.42,2285.35,52.077,74.1875,105.835,190.1125,265.225,349.2385,8433.821042,6790.77,10134.36,0,396.716387,2234.93,1152,1104,4.166667,4.166667,24,100.0,18,1187.975,107.513333,2
NSW,202106,2021-06-03,48,257.441667,44.47,3231.19,57.7885,77.41,136.825,298.9325,299.99,304.668,9278.327708,6725.4,11570.53,0,514.931361,3186.72,1152,1104,4.166667,4.166667,24,100.0,18,1768.475,78.368333,2
NSW,202106,2021-06-04,48,79.505833,27.7,260.47,31.0145,38.3575,43.29,110.5775,183.761,214.9205,8577.908125,6802.15,10563.62,0,62.360209,232.77,1152,1104,4.166667,4.166667,24,100.0,21,198.17,57.313889,0
NSW,202106,2021-06-05,48,61.085833,17.78,201.43,28.767,36.4275,48.17,76.215,105.888,127.165,8165.710417,6528.83,10278.41,0,35.896219,183.65,1152,1104,4.166667,4.166667,24,100.0,17,154.975,52.712222,1
NSW,202106,2021-06-06,48,79.250208,17.14,314.19,32.491,41.985,51.65,74.1975,160.891,264.9575,8053.995208,6493.13,10509.04,0,70.389359,297.05,1152,1104,4.166667,4.166667,24,100.0,17,287.705,52.777778,2
NSW,202106,2021-06-07,48,72.283125,32.33,437.19,36.2105,39.73,47.905,66.0975,122.396,172.0545,8725.375833,6737.45,11240.35,0,71.075848,404.86,1152,1104,4.166667,4.166667,24,100.0,07,372.57,52.195,1
NSW,202106,2021-06-08,48,73.29625,31.93,299.99,35.753,41.8475,54.9,79.4575,136.21,158.018,9129.205833,6839.64,11503.09,0,51.113458,268.06,1152,1104,4.166667,4.166667,24,100.0,17,232.525,44.849444,2
NSW,202106,2021-06-09,48,170.222083,35.7,2619.49,38.9005,44.55,56.805,90.91,123.346,314.6215,9311.75125,6969.53,12248.02,0,469.067716,2583.79,1152,1104,4.166667,4.166667,24,100.0,18,1364.535,58.026667,2
NSW,202106,2021-06-10,48,772.774792,41.52,8022.05,46.7445,60.4875,92.885,231.55,2361.14,2441.136,10412.746458,7336.88,12863.76,0,1507.550555,7980.53,1152,1104,4.166667,4.166667,24,100.0,18,6524.66,84.623889,1
NSW,202106,2021-06-11,48,168.579167,-85.28,2349.83,43.8745,68.2575,81.36,145.08,251.76,297.694,9649.814792,7507.35,11586.17,1,343.632002,2435.11,1152,1104,4.166667,4.166667,24,100.0,08,1321.2,92.713333,2
NSW,202106,2021-06-12,48,109.995,45.2,299.99,52.5865,64.43,78.72,130.555,224.75,272.774,8577.196667,7085.1,10601.01,0,68.039997,254.79,1152,1104,4.166667,4.166667,24,100.0,18,299.225,85.280556,1
NSW,202106,2021-06-13,48,81.018958,35.27,228.14,37.8865,58.845,77.565,86.7425,122.929,159.7275,8117.377083,6638.11,10085.54,0,38.580785,192.87,1152,1104,4.166667,4.166667,24,100.0,23,179.505,91.565,1
NSW,202106,2021-06-14,48,277.596042,60.18,2455.85,65.485,93.7,117.67,177.8475,299.941,1646.7175,8256.853542,6804.63,10342.92,0,514.365396,2395.67,1152,1104,4.166667,4.166667,24,100.0,17,1377.885,121.751667,0
NSW,202106,2021-06-15,48,564.641458,58.27,3339.92,60.8365,95.435,157.695,296.235,2307.591,2590.8145,8964.885,6912.93,10955.09,0,901.565627,3281.65,1152,1104,4.166667,4.166667,24,100.0,08,2735.49,105.083333,1
NSW,202106,2021-06-16,48,106.604583,63.54,248.8,64.208,74.8775,97.195,122.8775,172.113,194.8635,8904.95875,7106.65,11172.91,0,43.052221,185.26,1152,1104,4.166667,4.166667,24,100.0,19,196.64,93.312222,1
NSW,202106,2021-06-17,48,120.776042,18.32,299.99,53.5415,69.8525,91.15,132.495,262.66,289.5635,8814.065833,6869.75,11316.52,0,75.987329,281.67,1152,1104,4.166667,4.166667,24,100.0,08,287.23,85.382778,0
NSW,202106,2021-06-18,48,95.999375,26.81,241.41,42.984,66.8,83.755,116.52,138.981,181.2535,8890.815417,7019.83,10991.21,0,44.789387,214.6,1152,1104,4.166667,4.166667,24,100.0,08,213.92,75.195556,2
NSW,202106,2021-06-19,48,86.934792,49.24,296.95,52.4235,57.495,64.48,87.68,141.641,172.083,8747.725833,6839.87,10778.81,0,51.654283,247.71,1152,1104,4.166667,4.166667,24,100.0,18,285.46,62.688889,1
NSW,202106,2021-06-20,48,114.55125,55.5,299.99,60.2375,80.4775,90.385,121.74,212.83,263.3825,8525.067292,6673.46,11045.41,0,60.591858,244.49,1152,1104,4.166667,4.166667,24,100.0,19,299.595,80.933333,1
NSW,202106,2021-06-21,48,284.238125,57.44,2688.48,60.1925,93.0725,135.35,194.38,299.843,1310.8105,9138.814792,6879.44,11742.22,0,557.233691,2631.04,1152,1104,4.166667,4.166667,24,100.0,07,1494.13,100.481667,2
NSW,202106,2021-06-22,48,104.743333,52.78,430.33,55.6275,68.0325,86.28,109.7275,168.351,215.3685,9202.20875,7205.56,11565.56,0,65.835012,377.55,1152,1104,4.166667,4.166667,24,100.0,18,291.14,66.047778,2
NSW,202106,2021-06-23,48,74.365625,32.5,196.56,33.467,49.3425,69.105,91.25,109.637,128.6015,9067.195833,7034.89,11283.39,0,34.304596,164.06,1152,1104,4.166667,4.166667,24,100.0,17,155.135,44.477222,2
NSW,202106,2021-06-24,48,63.330625,34.77,154.88,36.7705,48.6875,56.14,70.2025,91.136,115.045,8805.218125,6776.19,10666.03,0,24.1486,120.11,1152,1104,4.166667,4.166667,24,100.0,08,119.54,46.205,2
NSW,202106,2021-06-25,48,75.682917,45.07,149.13,46.896,53.02,66.06,87.375,126.277,134.6965,8423.992083,6742.49,10485.8,0,28.782787,104.06,1152,1104,4.166667,4.166667,24,100.0,18,148.875,69.479444,1
NSW,202106,2021-06-26,48,65.872083,37.29,155.77,40.772,50.955,59.605,76.5675,88.614,102.121,8177.539792,6764.24,10349.27,0,22.551575,118.48,1152,1104,4.166667,4.166667,24,100.0,18,131.7,60.456111,1
NSW,202106,2021-06-27,48,65.842917,33.58,195.81,34.185,38.6075,46.62,84.5075,112.082,166.8185,8130.802708,6639.31,10876.01,0,41.149885,162.23,1152,1104,4.166667,4.166667,24,100.0,18,185.42,51.922222,1
NSW,202106,2021-06-28,48,85.26875,48.62,274.13,50.752,61.065,72.13,88.8575,126.28,185.9095,9266.924375,6988.82,11829.74,0,43.245656,225.51,1152,1104,4.166667,4.166667,24,100.0,18,219.48,69.139444,2
NSW,202106,2021-06-29,48,70.741875,46.15,335.83,47.7385,51.8525,56.995,70.8225,103.342,128.379,9175.514375,7099.7,11550.31,0,44.257636,289.68,1152,1104,4.166667,4.166667,24,100.0,18,232.22,54.458889,1
NSW,202106,2021-06-30,48,72.535625,35.31,176.18,36.2045,45.905,71.21,82.0575,114.287,128.7935,8769.657292,6872.67,10905.61,0,30.159923,140.87,1152,1104,4.166667,4.166667,24,100.0,18,155.81,50.033889,1
NSW,202107,2021-07-01,47,105.813404,39.61,236.7,45.357,68.63,92.38,127.585,191.416,213.886,8982.261064,6890.76,11206.38,0,51.115367,197.09,1152,1105,4.079861,4.079861,24,100.0,11,222.315,76.806667,1
NSW,202107,2021-07-02,48,90.97375,29.28,297.91,37.0905,51.3175,72.695,111.6475,164.25,202.7675,8501.788542,6777.02,10400.04,0,59.169006,268.63,1152,1104,4.166667,4.166667,24,100.0,18,286.305,61.241667,1
NSW,202107,2021-07-03,48,75.807708,22.67,173.36,46.326,54.1,69.805,89.785,112.454,126.807,8176.927708,6597.27,10438.51,0,29.281203,150.69,1152,1104,4.166667,4.166667,24,100.0,18,151.48,69.285556,1
NSW,202107,2021-07-04,48,60.460208,20.27,192.63,25.173,39.2075,48.685,68.635,111.39,120.5535,8177.54125,6578.75,11192.54,0,34.578461,172.36,1152,1104,4.166667,4.166667,24,100.0,18,134.315,53.035,1
NSW,202107,2021-07-05,48,114.298333,43.49,286.0,43.7405,54.1375,83.485,182.07,215.657,250.5535,8980.5675,6761.52,12075.28,0,72.844254,242.51,1152,1104,4.166667,4.166667,24,100.0,18,233.265,90.521667,0
NSW,202107,2021-07-06,48,263.774583,55.11,2810.72,72.538,130.695,211.36,284.88,304.853,357.9765,9589.388958,7375.33,12396.95,0,385.514819,2755.61,1152,1104,4.166667,4.166667,24,100.0,18,1725.18,177.105,1
NSW,202107,2021-07-07,48,194.972708,42.51,816.92,53.9635,104.045,170.805,257.6625,307.33,320.3045,9479.371667,7467.44,12218.56,0,125.288399,774.41,1152,1104,4.166667,4.166667,24,100.0,18,571.75,140.381111,1
NSW,202107,2021-07-08,48,240.077917,84.56,323.42,107.8405,176.185,271.675,299.99,304.313,307.822,9492.977708,7475.74,12172.19,0,70.047102,238.86,1152,1104,4.166667,4.166667,24,100.0,16,311.705,175.329444,2
NSW,202107,2021-07-09,48,235.2625,89.32,371.58,104.665,194.13,247.715,299.165,299.99,305.3915,9910.330625,7246.01,12193.31,0,69.840499,282.26,1152,1104,4.166667,4.166667,24,100.0,09,349.02,174.996667,1
NSW,202107,2021-07-10,48,130.945833,53.52,311.68,54.407,64.02,88.36,170.95,289.359,298.1245,8987.388958,7045.21,11366.4,0,84.624416,258.16,1152,1104,4.166667,4.166667,24,100.0,19,300.6,104.453333,2
NSW,202107,2021-07-11,48,155.536667,-96.28,2546.7,40.332,44.3475,53.145,82.635,144.397,242.653,8325.016875,6705.25,11154.07,1,434.328691,2642.98,1152,1104,4.166667,4.166667,24,100.0,18,1406.405,74.547778,2
NSW,202107,2021-07-12,48,153.54625,44.14,1939.12,49.9995,67.54,102.675,147.8175,172.962,201.7685,8886.080833,6818.12,11326.19,0,273.852167,1894.98,1152,1104,4.166667,4.166667,24,100.0,18,1057.525,88.105556,2
NSW,202107,2021-07-13,48,90.151458,38.49,288.89,43.854,55.67,71.165,110.7425,157.845,181.2515,8869.650208,7010.27,11332.14,0,54.363263,250.4,1152,1104,4.166667,4.166667,24,100.0,18,282.11,62.609444,1
NSW,202107,2021-07-14,48,260.692083,22.22,5176.53,41.41,54.7925,88.65,147.6675,281.649,299.983,9542.725,6836.59,11835.93,0,773.222044,5154.31,1152,1104,4.166667,4.166667,24,100.0,09,3617.505,48.786667,1
NSW,202107,2021-07-15,48,54.035208,24.09,166.09,29.402,37.755,46.92,60.4525,83.749,102.888,8393.485625,6799.79,10472.83,0,25.564819,142.0,1152,1104,4.166667,4.166667,24,100.0,18,136.505,39.801111,1
NSW,202107,2021-07-16,48,109.529167,38.09,2544.38,40.1135,49.4375,53.755,59.765,85.704,97.0565,8614.398542,6643.02,11196.95,0,355.535454,2506.29,1152,1104,4.166667,4.166667,24,100.0,18,1322.54,47.086111,2
NSW,202107,2021-07-17,48,53.956875,1.24,181.06,6.963,34.215,44.145,64.825,92.732,147.5555,8417.192083,6617.54,11336.57,0,40.412379,179.82,1152,1104,4.166667,4.166667,24,100.0,18,180.54,49.031667,1
NSW,202107,2021-07-18,48,73.65375,-3.03,280.74,-1.303,38.4725,49.22,105.725,161.908,231.739,7868.30125,6434.97,10730.85,5,68.803462,283.77,1152,1104,4.166667,4.166667,24,100.0,19,274.6,61.571667,1
NSW,202107,2021-07-19,48,173.78875,55.27,2114.98,59.8955,89.7175,105.69,183.1475,238.282,280.685,9048.371667,6788.78,11829.94,0,290.258748,2059.71,1152,1104,4.166667,4.166667,24,100.0,07,1216.8,89.300556,1
NSW,202107,2021-07-20,48,92.777292,4.42,313.32,31.5205,62.2675,82.89,113.5675,162.305,179.0925,9318.28125,6918.75,12004.33,0,54.159234,308.9,1152,1104,4.166667,4.166667,24,100.0,18,236.155,63.561667,2
NSW,202107,2021-07-21,48,166.832083,59.45,370.95,69.0895,89.5375,128.38,242.04,297.026,312.3755,9123.835833,7012.87,11934.96,0,89.924563,311.5,1152,1104,4.166667,4.166667,24,100.0,18,326.7,121.655556,1
NSW,202107,2021-07-22,48,298.49,31.51,4604.03,45.284,100.4375,151.865,216.2475,251.528,279.597,9209.107708,7391.09,11591.76,0,729.040563,4572.52,1152,1104,4.166667,4.166667,24,100.0,08,2394.75,145.666667,2
NSW,202107,2021-07-23,48,173.999375,53.68,327.16,64.7085,123.26,158.165,234.0875,281.945,298.454,9353.732917,7034.12,11490.97,0,72.671509,273.48,1152,1104,4.166667,4.166667,24,100.0,14,303.915,103.898333,1
NSW,202107,2021-07-24,48,58.569792,22.21,138.2,32.9435,42.085,52.67,71.3175,84.589,112.762,8148.210833,6594.0,10725.94,0,24.453281,115.99,1152,1104,4.166667,4.166667,24,100.0,18,132.97,53.503333,1
NSW,202107,2021-07-25,48,53.18,16.95,132.73,29.7335,37.51,46.35,55.1775,87.59,113.025,8168.316667,6424.44,11336.67,0,25.545206,115.78,1152,1104,4.166667,4.166667,24,100.0,18,126.15,43.567222,1
NSW,202107,2021-07-26,48,56.998333,16.13,234.96,31.455,38.4775,48.135,67.25,80.709,98.2795,8440.703542,6620.72,10975.02,0,33.990817,218.83,1152,1104,4.166667,4.166667,24,100.0,18,165.96,41.702778,2
NSW,202107,2021-07-27,48,67.035208,6.99,212.27,20.18,44.695,56.83,74.9975,124.087,134.3065,8112.3725,6670.64,10350.78,0,39.613534,205.28,1152,1104,4.166667,4.166667,24,100.0,18,173.71,59.4,2
NSW,202107,2021-07-28,48,59.625417,20.96,152.23,23.446,37.065,62.98,72.69,82.94,111.0005,8033.353542,6585.0,9888.69,0,27.318765,131.27,1152,1104,4.166667,4.166667,24,100.0,18,138.61,55.757778,1
NSW,202107,2021-07-29,48,69.98625,18.78,265.33,28.846,44.6275,61.525,75.875,104.056,149.167,8125.007708,6516.4,10684.03,0,42.705739,246.55,1152,1104,4.166667,4.166667,24,100.0,18,225.27,60.704444,1
NSW,202107,2021-07-30,48,61.875833,3.51,201.15,15.079,40.9325,61.0,78.4025,99.674,112.876,8644.098958,6945.41,10850.46,0,35.181316,197.64,1152,1104,4.166667,4.166667,24,100.0,07,143.545,66.581111,1
NSW,202107,2021-07-31,48,48.741667,-37.05,136.1,-30.308,37.9975,46.23,69.73,79.872,104.0555,7850.365417,6507.85,9526.33,4,35.690534,173.15,1152,1104,4.166667,4.166667,24,100.0,18,117.14,56.48,1
NSW,202108,2021-08-01,47,58.657234,-27.37,263.64,0.287,29.94,44.35,76.69,108.762,181.3,7327.938298,6070.19,9445.17,3,56.341695,291.01,1152,1105,4.079861,4.079861,24,100.0,18,242.295,54.627222,1
NSW,202108,2021-08-02,48,55.460417,18.12,132.79,24.522,43.4225,51.715,63.435,76.538,101.871,8093.528125,6493.56,10387.81,0,22.460438,114.67,1152,1104,4.166667,4.166667,24,100.0,18,122.71,50.331111,1
NSW,202108,2021-08-03,48,44.100417,8.73,122.93,13.6185,33.2175,41.76,55.12,64.117,69.453,8076.073958,6508.24,10478.28,0,21.513569,114.2,1152,1104,4.166667,4.166667,24,100.0,18,115.92,35.727778,1
NSW,202108,2021-08-04,48,61.031458,1.5,191.77,24.06,34.625,56.06,77.5075,102.452,136.9315,8457.852083,6673.58,11343.96,0,37.532662,190.27,1152,1104,4.166667,4.166667,24,100.0,18,172.245,47.242778,1
NSW,202108,2021-08-05,48,46.115417,-0.27,104.19,2.777,28.2525,39.655,68.6525,92.335,95.6915,8232.958125,6766.57,10572.22,1,28.575554,104.46,1152,1104,4.166667,4.166667,24,100.0,18,100.52,44.628333,2
NSW,202108,2021-08-06,48,57.007083,19.42,149.73,25.1525,33.015,49.845,76.2425,96.596,109.4685,8027.061667,6429.7,10026.14,0,28.849695,130.31,1152,1104,4.166667,4.166667,24,100.0,18,134.275,50.852222,1
NSW,202108,2021-08-07,48,72.53625,1.92,299.98,4.9675,39.67,63.355,90.4175,132.409,188.351,7711.651458,5917.98,9994.42,0,59.13763,298.06,1152,1104,4.166667,4.166667,24,100.0,18,267.175,66.264444,1
NSW,202108,2021-08-08,48,79.398542,17.68,299.7,23.6335,58.33,72.03,90.4575,104.513,171.275,8139.7825,6509.8,10595.68,0,48.628845,282.02,1152,1104,4.166667,4.166667,24,100.0,18,261.06,76.263333,1
NSW,202108,2021-08-09,48,66.827708,35.04,170.41,36.2845,49.755,63.905,72.445,81.239,131.154,8131.77,6523.48,10594.79,0,28.391829,135.37,1152,1104,4.166667,4.166667,24,100.0,18,167.86,56.785556,1
NSW,202108,2021-08-10,48,56.792917,11.97,192.2,15.0075,40.2825,55.99,71.0,77.502,100.9955,7852.430625,6360.88,9925.9,0,30.207289,180.23,1152,1104,4.166667,4.166667,24,100.0,18,156.845,54.18,1
NSW,202108,2021-08-11,48,52.786458,8.09,97.42,23.026,40.22,52.295,64.345,82.14,90.6005,7430.628125,6056.13,9261.16,0,19.820888,89.33,1152,1104,4.166667,4.166667,24,100.0,18,95.26,49.463889,1
NSW,202108,2021-08-12,48,59.178958,5.72,192.58,17.776,34.2375,41.265,79.955,103.046,159.083,7407.567917,5961.39,9639.4,0,42.995097,186.86,1152,1104,4.166667,4.166667,24,100.0,18,188.785,51.323333,1
NSW,202108,2021-08-13,48,56.237917,5.47,102.95,9.6025,32.31,51.335,82.785,92.448,97.43,7861.146042,6349.08,9814.44,0,28.3342,97.48,1152,1104,4.166667,4.166667,24,100.0,07,101.38,62.436111,1
NSW,202108,2021-08-14,48,58.23,-16.08,258.67,-2.906,36.3325,55.605,73.165,91.335,136.311,7446.084583,5757.86,9484.44,6,47.663167,274.75,1152,1104,4.166667,4.166667,24,100.0,18,206.23,65.541111,1
NSW,202108,2021-08-15,48,22.061667,-92.69,74.74,-65.185,19.925,37.03,43.87,51.638,59.2975,7075.420833,5465.03,9431.17,10,40.530147,167.43,1152,1104,4.166667,4.166667,24,100.0,18,73.57,42.434444,1
NSW,202108,2021-08-16,48,44.377708,-19.79,113.66,-5.013,27.285,39.75,67.44,85.935,91.9935,7597.19875,6293.66,9899.69,5,30.011722,133.45,1152,1104,4.166667,4.166667,24,100.0,18,103.455,42.677778,2
NSW,202108,2021-08-17,48,72.64875,-6.22,299.98,34.407,39.0475,51.27,96.15,116.439,180.795,7832.719167,6340.66,10345.23,1,54.686014,306.2,1152,1104,4.166667,4.166667,24,100.0,18,269.565,53.024444,1
