REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
QLD1,2026/01/02 04:50:00,5922.8,55.16,TRADE
QLD1,2026/01/02 04:55:00,5866.29,56.96,TRADE
QLD1,2026/01/02 05:00:00,5891.01,57.03,TRADE
QLD1,2026/01/02 05:05:00,5845.68,54.73,TRADE
QLD1,2026/01/02 05:10:00,5838.76,56.28,TRADE
QLD1,2026/01/02 05:15:00,5880.35,56.78,TRADE
QLD1,2026/01/02 05:20:00,5876.26,56.30,TRADE
QLD1,2026/01/02 05:25:00,5841.3,56.96,TRADE
QLD1,2026/01/02 05:30:00,5808.52,56.94,TRADE
QLD1,2026/01/02 05:35:00,5824.86,59.46,TRADE
QLD1,2026/01/02 05:40:00,5765.26,58.67,TRADE
QLD1,2026/01/02 05:45:00,5782.86,54.73,TRADE
QLD1,2026/01/02 05:50:00,5835.42,52.18,TRADE
QLD1,2026/01/02 05:55:00,5695.23,36.25,TRADE
QLD1,2026/01/02 06:00:00,5668.92,15.54,TRADE
QLD1,2026/01/02 06:05:00,5764.1,36.25,TRADE
QLD1,2026/01/02 06:10:00,5767.24,36.52,TRADE
QLD1,2026/01/02 06:15:00,5788.12,0.72,TRADE
QLD1,2026/01/02 06:20:00,5828.45,35,TRADE
QLD1,2026/01/02 06:25:00,5823.31,38.24,TRADE
QLD1,2026/01/02 06:30:00,5836.92,36.25,TRADE
QLD1,2026/01/02 06:35:00,5789.62,59.28,TRADE
QLD1,2026/01/02 06:40:00,5883.24,60,TRADE
QLD1,2026/01/02 06:45:00,5818.87,59.30,TRADE
QLD1,2026/01/02 06:50:00,5842.8,60.02,TRADE
QLD1,2026/01/02 06:55:00,5848.79,54,TRADE
QLD1,2026/01/02 07:00:00,5904.03,58.86,TRADE
QLD1,2026/01/02 07:05:00,5892.52,0.73,TRADE
QLD1,2026/01/02 07:10:00,5880.58,63.83,TRADE
QLD1,2026/01/02 07:15:00,5856.73,66.73,TRADE
QLD1,2026/01/02 07:20:00,5890.96,58.89,TRADE
QLD1,2026/01/02 07:25:00,5952.44,54,TRADE
QLD1,2026/01/02 07:30:00,5890.28,59.64,TRADE
QLD1,2026/01/02 07:35:00,5834.87,0.72,TRADE
QLD1,2026/01/02 07:40:00,5782.13,63.83,TRADE
QLD1,2026/01/02 07:45:00,5812.21,34.76,TRADE
QLD1,2026/01/02 07:50:00,5757.1,26.63,TRADE
QLD1,2026/01/02 07:55:00,5745.66,13.93,TRADE
QLD1,2026/01/02 08:00:00,5715.07,36.73,TRADE
QLD1,2026/01/02 08:05:00,5792.85,63.83,TRADE
QLD1,2026/01/02 08:10:00,5876.48,54.75,TRADE
QLD1,2026/01/02 08:15:00,5781.98,37.45,TRADE
QLD1,2026/01/02 08:20:00,5750.52,37.65,TRADE
QLD1,2026/01/02 08:25:00,5716.8,36.96,TRADE
